@relation doc-subject

@attribute Subject0 numeric
@attribute Subject1 numeric
@attribute Subject2 numeric
@attribute Subject3 numeric
@attribute Subject4 numeric
@attribute Subject5 numeric
@attribute Subject6 numeric
@attribute Subject7 numeric
@attribute Subject8 numeric
@attribute Subject9 numeric
@attribute Subject10 numeric
@attribute Subject11 numeric
@attribute Subject12 numeric
@attribute Subject13 numeric
@attribute Subject14 numeric

@data
0,0,0,0,0.005628,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.003933,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.012023,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031671
0,0,0,0,0,0,0,0,0,0,0.008217,0,0,0,0
0,0,0,0,0,0,0.012083,0,0.034729,0,0,0,0.001084,0,0
0,0.011035,0,0.045532,0,0,0,0,0,0,0,0,0,0.000018,0
0,0.000006,0.004975,0,0,0,0,0.036585,0,0,0,0.004203,0,0,0
0,0,0.000843,0,0,0,0,0,0,0,0,0.001075,0.061633,0,0
0,0,0,0.008288,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.000001,0.054362,0,0,0,0
0,0,0,0,0,0.068454,0,0,0,0,0,0,0,0,0.002123
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009543,0.002586,0,0,0,0.003768,0,0,0,0,0.001658,0,0.004585,0,0.000138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007777,0,0,0,0,0,0,0,0,0,0,0.021515,0,0.004788,0
0,0,0,0,0,0,0,0,0,0.005929,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.002829,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001272,0.000001,0,0,0.018211,0,0,0,0.003579,0.001431,0,0,0,0.005719,0
0.005136,0,0,0,0.001833,0,0,0,0.029251,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006742
0,0,0,0,0,0,0,0.007752,0,0,0,0,0.011934,0,0
0,0,0,0,0,0,0,0.003265,0.024614,0,0,0,0.000002,0,0.011761
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.004115,0.001932,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.003279,0,0,0.006152,0,0,0,0
0,0,0,0.002692,0,0.014295,0,0,0,0,0,0,0,0,0
0,0.017671,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.015966,0.001555,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.01511,0,0,0.002074,0
0,0,0,0,0.112722,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.005215,0,0,0,0.018176
0,0,0.010212,0.047945,0.003085,0,0.000008,0.004038,0,0.001727,0,0,0,0,0
0,0,0.007414,0,0,0,0,0,0,0,0,0,0,0,0
0.003156,0,0,0.003227,0,0,0,0.003441,0,0,0,0,0,0.003785,0
0,0,0,0,0,0,0.04079,0.004831,0,0,0,0,0,0,0
0,0,0.009382,0,0,0.002193,0.007153,0,0.023811,0,0,0,0,0,0.003458
0,0.040245,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.02561,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.028268,0.005643,0,0,0,0,0,0,0,0.003359,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.043292,0,0
0,0,0,0,0,0,0,0.017545,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.002943,0,0
0,0,0,0,0,0,0,0.016904,0,0,0,0,0,0,0
0,0,0,0,0.005464,0.00199,0.004757,0,0,0,0,0.006434,0,0,0
0,0,0,0,0.025346,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.018027,0,0,0
0,0.004537,0.00509,0,0,0,0.010487,0,0,0,0,0.003621,0,0,0
0,0,0,0,0.006835,0,0,0,0,0,0,0,0,0,0
0,0,0,0.003296,0.005779,0,0,0,0.005228,0,0,0,0,0.005508,0
0,0.001797,0,0,0,0.01185,0,0.005318,0,0,0,0,0,0,0
0,0,0,0,0,0.004226,0,0,0,0,0,0,0,0,0
0,0.008099,0,0,0,0,0,0,0,0,0,0.004186,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.003548,0,0,0.011598,0,0,0
0,0,0.018641,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.005844,0.005701,0,0,0,0,0,0,0,0,0
0.000004,0,0,0,0,0.013537,0,0,0,0,0,0,0,0,0
0,0,0,0,0.005706,0.002027,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.017779,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004656,0,0,0,0,0,0,0,0,0.057924,0,0,0
0,0,0,0,0.011405,0,0,0.006846,0,0,0,0,0,0,0
0,0.002058,0.024021,0,0,0.000031,0.005467,0,0,0,0,0,0.001775,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.001683,0,0.004176,0.010796
0.008864,0,0,0,0,0,0,0,0.020705,0,0.003707,0,0,0,0
0,0,0,0,0,0.02077,0,0,0,0,0,0,0.038913,0,0
0,0,0,0,0,0,0,0,0,0,0.020297,0,0,0,0
0,0,0.011691,0,0,0,0,0,0,0,0,0,0.009899,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.012296,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.011391,0
0,0,0.018333,0,0,0.00296,0,0,0,0,0,0.004888,0,0.008103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01988,0,0,0,0,0,0.004045,0,0,0.002453,0,0,0,0,0
0,0,0,0,0,0,0,0,0.005456,0,0,0,0,0,0
0,0,0.005402,0,0,0,0,0,0,0,0,0,0.006995,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.007568,0,0,0.000003,0.000001
0,0,0,0,0.003705,0,0,0,0,0.011318,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.049535,0.005721,0.001861,0,0,0
0,0,0,0.002113,0,0,0.026232,0,0,0,0,0.002333,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.011752,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002784,0.004313,0.001637,0,0,0.00368,0.001,0.003543,0,0.003081,0,0.006058,0,0,0
0.010415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001932,0,0,0.008543,0,0,0.001915,0,0,0,0,0,0,0,0.006236
0,0,0,0,0,0,0,0,0,0.002572,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.003686,0.003511,0,0,0.003729,0
0,0.000003,0,0.000658,0,0,0.006948,0.001169,0,0,0,0.00387,0,0.027897,0
0,0,0,0,0,0.024603,0,0,0,0,0,0,0,0,0
0,0,0,0,0.006794,0,0.002874,0,0,0,0,0,0,0,0
0,0,0.002919,0,0,0,0,0,0,0,0.00708,0,0,0,0
0,0,0.006218,0,0,0.00553,0,0,0,0.013517,0,0,0.006569,0,0
0,0.004486,0,0,0,0,0,0,0,0,0,0,0,0.00824,0.014363
0.006412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.010977,0.003162,0,0,0.004074,0,0.034944
0,0,0.0124,0.003577,0,0,0,0.000053,0,0.003827,0,0,0,0,0
0,0,0,0,0.003457,0,0.004632,0,0,0,0.000617,0,0,0,0
0,0.019716,0,0,0,0,0,0,0,0,0.001339,0,0,0.011717,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.011439,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.019493,0,0,0,0,0,0.007976,0.007445,0,0
0,0,0,0,0,0,0,0,0,0.004754,0,0,0,0,0
0,0,0,0,0,0,0,0,0.016868,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.004626,0,0,0.035156,0,0,0.00623,0,0,0,0,0.008029
0,0,0,0,0,0,0,0,0,0,0.025068,0,0,0,0.005801
0,0,0,0,0,0,0,0,0,0,0.020087,0,0,0,0
0.000635,0,0,0,0,0.002194,0.011867,0.002681,0,0.003152,0.000963,0,0,0,0
0,0,0,0.007774,0,0,0,0,0,0,0.005809,0,0,0,0
0.003819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.003148,0,0,0,0,0
0,0,0.04687,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.000323,0,0,0,0.017961,0
0.002857,0,0,0,0,0.001446,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.013778,0,0,0,0
0.011783,0,0,0,0,0,0.005911,0.004867,0,0.009202,0,0,0,0.007599,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00566
0,0.004978,0,0,0,0,0,0,0.017145,0,0,0,0,0,0
0,0,0,0,0,0,0,0.004335,0,0,0.003318,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.003018,0,0,0.003797,0,0,0.005408,0,0,0.007791
0,0,0.011576,0,0,0,0,0,0.002816,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.021542,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.027283,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.014227,0,0,0,0,0,0.005649,0,0,0.000933,0,0,0,0
0,0,0,0,0.008503,0,0,0,0.016025,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002237,0,0,0,0,0,0,0,0,0.005338,0.005114,0,0
0,0,0,0.006067,0,0,0,0,0,0.031717,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002322
0,0,0,0,0,0,0,0,0,0,0,0,0.029071,0,0
0,0,0,0,0,0,0,0,0.004967,0,0,0,0,0,0
0,0,0,0,0,0,0,0.008496,0,0.006048,0,0,0,0,0.001242
0,0,0.100169,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.005617,0,0,0,0,0,0,0,0,0.00272,0.00157,0,0,0
0,0,0,0,0.007589,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006079,0,0.000016,0,0,0,0,0,0,0,0.006493,0,0.007305,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.01285,0,0
0,0,0.005492,0,0,0,0,0,0,0,0,0,0,0.024005,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.010233,0,0,0,0,0,0.00003,0.01717,0.0224,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.015974,0
0.000625,0.00486,0,0,0,0.000165,0.00225,0.001819,0,0.013627,0,0,0.001716,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.010772,0
0,0.012201,0.013654,0,0.017693,0,0,0,0,0.000262,0,0,0,0,0.009476
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005711
0,0,0,0,0,0,0,0,0,0,0,0.012791,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.012077,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017742
0.004623,0,0.007563,0,0,0,0,0,0,0.011756,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.029556,0.00526,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.008371,0
0,0,0.005115,0,0,0,0,0,0,0.003696,0,0,0,0,0
0.00796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.014967,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.024289,0,0,0,0.00773,0,0,0.008326,0,0.002821,0,0
0,0,0,0,0,0,0.005017,0,0,0,0,0,0.004689,0.009054,0
0,0,0,0.027726,0,0,0,0,0,0,0,0,0,0,0.002518
0,0,0.004581,0,0,0,0,0,0.011747,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002488
0,0,0,0,0.002766,0,0.002739,0,0,0,0,0,0,0,0
0,0.006721,0,0.009251,0,0,0.003819,0,0.001755,0,0,0.008877,0,0,0
0,0,0.000304,0.024722,0,0,0,0,0,0,0.005015,0,0.002666,0.001613,0.001594
0,0.009365,0,0,0,0,0,0,0.015219,0,0,0,0,0,0.045417
0,0,0,0,0.002004,0,0,0,0,0.007149,0.008812,0.030954,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003297,0,0,0,0,0,0,0,0.011665,0,0,0,0,0,0
0.005712,0,0.002483,0,0,0,0,0,0.003001,0,0,0,0,0,0
0,0,0,0.008552,0,0,0,0,0.008575,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.055287,0.000175,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.005802,0
0,0.000004,0,0,0,0,0,0,0,0,0,0.00269,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0437,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.015752,0,0,0
0,0,0,0,0.005517,0.002334,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022927,0,0.000062,0,0,0,0.002957,0,0,0,0.002782,0.00763,0,0,0
0.012092,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0.04856
0.004075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004098,0,0.022628,0,0,0,0,0,0,0,0,0,0,0,0
0.002478,0.000018,0,0,0,0,0,0.006476,0,0.012105,0.014798,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.029174,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.004882,0,0,0,0,0,0,0.025488,0,0,0
0,0,0.0104,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00001,0.033449,0,0.001872
0,0,0,0,0,0.007077,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.003589,0,0,0,0,0,0.022888
0,0,0,0.003361,0,0,0,0,0,0.006291,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.046176,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004652,0,0,0.000002,0,0,0,0,0,0,0,0,0,0.021239,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00001,0,0.001642,0,0.0316,0,0.007666,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.013432,0,0,0,0,0,0.005842
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001962,0.007933,0,0.000913,0,0.000001,0,0.002773,0,0.051842,0,0,0.001921,0.001342,0.001369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.003674,0,0,0,0,0,0,0,0.005364,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00439,0,0.001807,0,0.020211,0,0,0
0,0.000614,0.002747,0,0,0,0,0,0,0.001571,0,0,0.003922,0,0
0.004889,0,0,0,0,0,0,0.022083,0,0,0,0,0,0,0.002974
0,0,0,0,0,0,0.007412,0,0,0,0,0,0,0,0
0,0,0,0,0,0.001661,0.003201,0.01786,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.000019,0,0,0.003435
0.010698,0.002338,0,0.00243,0,0,0.002467,0,0.015234,0,0,0,0,0.007208,0.001754
0,0,0,0,0,0,0,0,0,0.028544,0.000005,0,0,0,0
0,0,0,0.012013,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.005541,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.038479,0,0,0,0,0.002043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00427,0,0,0,0.010236,0.008371,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.024004,0,0
0,0,0.000062,0.00034,0.000007,0.000014,0,0,0,0,0,0,0,0.039693,0
0,0,0,0,0,0,0,0.007605,0.002168,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.007437,0,0.038354,0
0.005152,0,0,0,0,0,0,0,0,0.006457,0.000001,0,0,0.014942,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004102
0,0,0,0,0.028053,0,0.009412,0,0,0.000909,0,0.015076,0,0,0
0,0,0.003757,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.017556,0,0,0,0,0,0,0.008012,0,0,0,0
0,0,0,0,0,0.002398,0.003047,0,0,0,0.002986,0,0,0,0
0,0,0,0,0,0,0,0,0.016359,0,0.000004,0,0,0,0
0,0,0.007512,0,0,0,0,0,0,0.004176,0,0,0,0,0
0,0,0.003333,0,0,0,0,0,0,0,0,0.004944,0,0.003157,0
0,0,0,0.00158,0.000002,0,0.017527,0,0,0.00172,0,0,0,0.000962,0.006116
0,0,0,0,0,0,0,0,0,0,0,0.017183,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011842
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00166,0,0.003809,0,0,0.003693,0,0,0,0,0
0,0,0.002797,0,0,0,0,0.002066,0,0.012693,0.015015,0,0,0.000283,0.004008
0,0,0.009558,0.001466,0.001274,0,0.003146,0,0,0,0,0,0,0.003134,0
0,0,0,0.005537,0,0,0,0,0,0.017575,0.000002,0,0,0,0
0,0,0,0,0,0.000016,0,0,0,0,0.004263,0,0,0.021108,0.013385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.027982,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.02848,0,0,0,0,0,0,0
0,0,0,0.008684,0.004354,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.006429,0,0,0,0,0,0,0,0,0.011778
0,0,0,0,0.001801,0,0,0.010272,0,0,0,0,0,0,0
0,0,0,0.012097,0,0.006327,0,0,0,0.011199,0,0,0,0.029959,0
0,0,0,0,0,0,0,0,0.000002,0,0,0.000023,0.00675,0,0.031349
0,0.005409,0,0,0,0,0,0,0,0,0,0,0.0032,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.006418,0,0
0,0,0.003394,0,0,0.022038,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.008836,0,0,0,0,0,0,0,0,0
0.006242,0,0.056788,0.000104,0.002084,0.004224,0,0,0.0008,0,0.005123,0,0,0.00437,0.000009
0.006062,0,0,0,0,0,0,0.008381,0,0,0,0,0,0,0
0,0,0,0,0,0,0.026482,0,0,0,0,0,0,0,0
0,0.00525,0,0,0,0,0,0.005025,0,0,0,0,0.005292,0,0
0,0,0,0,0,0,0,0.004347,0,0,0,0,0.051996,0,0
0,0,0,0,0,0,0,0.009223,0,0,0,0,0,0,0.006219
0,0,0,0.010861,0,0,0.00457,0,0,0,0,0,0,0,0
0,0,0.003525,0,0,0,0,0,0,0,0,0,0.018055,0,0
0,0,0,0,0,0.015855,0,0,0,0,0.007825,0,0,0,0.007076
0,0,0,0,0,0,0,0,0,0,0,0.000003,0.018078,0,0
0.000052,0.001526,0,0.003873,0.0049,0,0.01557,0.007151,0.002529,0,0,0.000942,0,0,0
0,0,0.015397,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003163,0,0,0,0,0,0,0,0,0,0,0.002579,0
0,0,0,0.052547,0,0,0,0,0,0,0,0,0,0.007559,0
0,0,0,0,0,0,0,0.008933,0,0,0,0,0.021479,0.009037,0
0,0,0.005128,0,0,0.001777,0,0.00317,0.016458,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.007224,0,0,0,0,0,0
0.000178,0.000173,0,0,0,0.003982,0.000902,0,0,0.062643,0.005662,0.001087,0.001244,0.000061,0
0.00389,0,0.020441,0,0,0.000004,0,0,0,0,0,0,0,0.001291,0
0,0,0,0,0,0.00044,0,0,0,0.046786,0,0,0,0,0
0,0,0.011459,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.009476,0,0.010581,0
0,0,0.06354,0,0,0.000001,0.000551,0,0,0.00214,0.002014,0,0,0,0
0.0024,0,0,0,0,0,0.007357,0,0,0,0.002223,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006612,0,0,0,0,0,0,0,0,0.002233,0,0.004883,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.006958,0,0,0,0,0.006422,0,0.001521,0,0,0,0,0,0
0,0,0,0,0,0,0.114295,0,0,0,0,0,0.00001,0,0
0.018687,0,0.000002,0,0.004075,0,0.003694,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.024409,0,0
0,0,0,0,0,0,0,0,0.006473,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.024544,0,0,0.019859,0,0,0,0,0
0,0,0,0.016476,0,0,0,0,0,0,0,0,0,0,0.002784
0,0,0.026142,0.01225,0,0,0,0,0,0,0,0,0,0,0
0,0,0.011534,0,0,0,0.011619,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.044455,0,0,0,0,0,0
0,0,0,0,0.000004,0,0,0.000003,0,0,0,0,0.013651,0,0
0,0.025702,0,0.000953,0,0.001638,0,0,0,0.000084,0,0,0.000706,0,0
0.00334,0,0.005872,0,0,0.002693,0,0.003768,0,0,0,0,0,0.004103,0
0,0,0,0,0,0.012828,0,0,0,0.000021,0,0,0,0,0.00446
0,0,0,0,0.032321,0,0,0,0,0,0,0,0,0,0
0.000086,0,0.015015,0,0.008827,0,0.005282,0,0,0,0,0,0,0,0
0.007033,0,0,0,0,0,0,0,0,0,0,0.005566,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.003,0.003803,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007433
0,0.004715,0,0,0,0,0,0.006298,0,0.00456,0,0,0,0.001088,0.00061
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.015872,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.005545,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.005641,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.012602,0
0,0,0,0,0,0,0,0,0,0.009551,0,0,0,0,0
0,0,0,0,0,0,0.000005,0,0.025608,0.00167,0,0.003097,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.003303,0.013373,0.001782,0,0,0.002907,0.002587,0,0.006291,0,0,0
0,0,0,0,0,0,0,0,0,0,0.017396,0,0,0,0.011734
0,0,0,0,0,0,0.001489,0,0,0,0,0,0,0,0.005837
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0063,0,0,0,0,0,0,0,0,0,0,0
0,0.012223,0,0,0.005314,0.00391,0,0,0,0,0,0.001481,0.004001,0,0.007523
0,0,0.012935,0,0,0,0,0,0,0,0,0,0,0.005455,0
0,0,0,0,0,0,0,0,0,0.006615,0.001035,0,0,0,0
0,0,0.002489,0,0,0,0,0.051491,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.001124,0.004254,0.016033,0,0,0,0,0,0.00289
0,0,0,0,0,0,0.035682,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.003035,0,0,0,0,0,0,0.006729,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.01293,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.046537,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.004362,0,0,0,0.00963,0,0,0,0,0
0,0,0,0,0,0,0.004123,0,0,0,0,0.000082,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.004445,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.010709,0,0
0,0,0,0,0.000001,0.006082,0,0.001844,0,0,0,0,0,0.017614,0.005765
0,0.014738,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.005902,0.002756,0,0.000211,0.004035,0.000627,0.033286,0,0,0,0,0.001931,0,0.000002
0.001041,0.019036,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.005001,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.002536,0,0,0,0,0,0,0,0,0
0,0,0,0.002657,0.011731,0,0.006873,0,0,0.008507,0,0.003795,0,0,0
0,0,0,0,0.012653,0,0,0,0,0,0,0,0,0,0.004323
0,0.018964,0,0,0,0,0,0,0.005794,0,0,0,0,0,0
0.000245,0.001096,0,0.007338,0.003948,0,0.005019,0.000001,0.001271,0.000017,0,0,0,0,0
0,0,0.002862,0,0,0,0,0,0,0,0.007798,0,0,0,0
0,0,0,0.008232,0,0,0.006525,0,0,0,0.000006,0,0,0.007724,0
0,0,0,0,0,0,0,0.021217,0,0,0,0,0,0,0
0,0.007013,0,0,0,0,0,0,0,0,0,0,0,0,0
