@relation doc-subject

@attribute Subject0 numeric
@attribute Subject1 numeric
@attribute Subject2 numeric
@attribute Subject3 numeric
@attribute Subject4 numeric
@attribute Subject5 numeric
@attribute Subject6 numeric
@attribute Subject7 numeric
@attribute Subject8 numeric
@attribute Subject9 numeric
@attribute Subject10 numeric
@attribute Subject11 numeric
@attribute Subject12 numeric
@attribute Subject13 numeric
@attribute Subject14 numeric

@data
0.001169,0.765691,0.000018,0.010413,0.000329,0.070599,0.00103,0,0.000579,0,0,0.148708,0.001446,0.000019,0
0,0,0,0,0,0,0,0,0,0,0.000001,0.999999,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.99855,0,0,0,0,0.00145
0,0.000818,0.777835,0.003633,0.190385,0.000001,0,0.000389,0.000012,0.000004,0.00199,0,0.000001,0.00026,0.024671
0.000814,0.129015,0.000015,0.004307,0.000431,0.046083,0.037106,0.162488,0.000001,0.337678,0.019956,0.156699,0,0.105397,0.000009
0,0,0.000001,0.89122,0,0.000268,0,0.071992,0,0.00005,0,0.000112,0,0.036341,0.000015
0,0,0,0.066193,0,0,0,0,0.751278,0.182528,0,0,0,0,0
0,0,0,0,0,0,0.991829,0,0.000002,0,0,0,0.008169,0,0
0.000092,0.002953,0.000049,0.177142,0.056146,0.032734,0,0.001218,0.038611,0.052914,0,0.00646,0.000003,0.567943,0.063735
0.000193,0,0,0.000005,0,0,0,0.000001,0.987069,0.01273,0,0.000002,0,0,0
0,0,0.990222,0,0.008524,0.000713,0,0,0,0,0.000517,0,0,0.000002,0.000022
0,0,0,0,0.029284,0.001126,0,0,0.00001,0,0,0.968547,0,0,0.001033
0.00005,0,0,0,0,0.183854,0,0,0.014374,0.653915,0,0,0.147699,0,0.000108
0.000073,0.962361,0,0.009359,0.000002,0,0.000005,0.00001,0,0.000002,0,0,0,0.000007,0.028181
0,0.000811,0.008578,0,0.000091,0,0,0.000881,0,0.000064,0.042713,0,0,0.946862,0
0.000002,0,0,0,0,0,0.028655,0,0,0.682402,0,0,0.288941,0,0
0,0,0,0,0.000002,0,0,0.000044,0,0,0,0.999951,0,0.000003,0
0,0,0,0.000004,0,0,0.000001,0.002279,0,0,0.995556,0,0,0.00216,0
0,0,0,0.012119,0.004967,0.056943,0,0,0.016985,0.001447,0,0.000491,0,0,0.907048
0.000001,0,0,0.000014,0,0,0,0,0.000012,0.043191,0,0.956782,0,0,0
0.999859,0,0.000141,0,0.000001,0,0,0,0,0,0,0,0,0,0
0,0.071013,0,0.004712,0.000227,0,0,0.004788,0.000001,0.000001,0.915965,0,0.000005,0.003288,0
0.003983,0.299454,0,0.000017,0.000103,0,0,0.004745,0,0.00018,0.000566,0,0.000836,0.687004,0.003113
0.309243,0.000021,0,0.000736,0,0,0,0,0.224841,0.457701,0.007458,0,0,0,0
0.999357,0.000004,0.000001,0.000014,0,0,0.000201,0.000003,0,0,0,0.000159,0,0.000262,0
0.000001,0,0,0.000005,0,0,0.130613,0,0.000013,0.869368,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.079734,0.151444,0.030851,0.0316,0.000946,0.006378,0.004413,0.084474,0.000231,0.003033,0.378917,0.031189,0.006436,0.097527,0.09283
0.999999,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0
0,0.976621,0.000275,0.000009,0.000768,0.000004,0,0.018025,0,0.000004,0.000584,0.003627,0.000003,0.000078,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.463762,0.000531,0.00017,0.000514,0.000039,0.327709,0.000009,0,0,0.000002,0.207228,0.000035
0,0,0,0.150254,0.000073,0.849673,0,0,0,0,0,0,0,0,0
0.001193,0,0.000008,0.000074,0.204633,0.000476,0.000004,0.780589,0,0.000322,0.000006,0.000099,0.005452,0.00046,0.006684
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000001,0,0.082578,0.003885,0.000003,0,0,0.064167,0.849345,0,0,0,0,0.000021
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00005,0,0.000092,0,0.03185,0,0,0.875126,0,0,0.000026,0.038287,0.000001,0.054492,0.000074
0.192577,0,0,0,0.000197,0,0.690392,0,0.116325,0,0,0,0.000508,0,0
0,0,0,0.000039,0.990685,0,0,0,0,0.004232,0,0,0.005043,0,0
0.007946,0,0.009186,0,0.976377,0,0,0,0.000006,0.003027,0,0,0,0,0.003458
0.066319,0.87464,0,0.000012,0,0.000174,0,0,0.038724,0.019281,0.000008,0,0.000708,0.000102,0.000033
0.00001,0.101619,0.000003,0.087335,0.228103,0.000013,0.000002,0.002428,0.00056,0.000017,0,0.000062,0.058469,0.107367,0.414012
0,0,0,0.029393,0,0,0,0,0.961767,0.008675,0,0,0.000001,0.000164,0.000001
0.000001,0.273209,0.000533,0.018615,0.086304,0.000174,0.329491,0.030224,0.000491,0.000341,0.001372,0.000002,0.000001,0.245477,0.013766
0.000022,0.238342,0.624554,0.001662,0.000076,0.000002,0.000586,0.000003,0.000003,0.00254,0.075844,0,0,0.056285,0.000081
0.003808,0.022213,0.000139,0.000573,0.000104,0.64004,0.015431,0.000439,0.000229,0.012563,0,0.014182,0.022626,0.06146,0.206193
0,0.000002,0,0.000015,0.009401,0.924921,0,0.000001,0,0,0.000001,0.003704,0,0.061955,0
0.047697,0,0,0,0,0,0.054705,0,0.034004,0.844066,0.000001,0,0.002554,0.016973,0
0,0.019002,0,0,0,0,0,0,0,0,0.980986,0,0,0.000012,0
0,0,0.000002,0.01602,0.000003,0.029473,0.843264,0,0.000059,0.069806,0,0.000007,0.040164,0,0.001202
0,0,0,0.000017,0,0,0.999969,0,0,0,0.000001,0,0,0.000013,0
0,0,0,0,0,0,0,0,0.000015,0,0,0,0,0,0.999985
0,0,0,0,0,0,0,0.999999,0,0,0,0,0,0.000001,0
0,0,0.000001,0.000002,0.000019,0.000004,0,0,0.000019,0.996833,0.000009,0,0,0,0.003113
0.000001,0.00002,0.01212,0,0,0.000679,0.00256,0.771448,0,0.087038,0.110589,0.005482,0.000094,0,0.009968
0,0.999979,0,0,0,0,0,0.000021,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0.824708,0.001831,0.000001,0,0,0.000214,0.000606,0,0,0.0001,0.172538,0.000001
0.001141,0.006907,0.039229,0.000009,0.7137,0.031315,0.000903,0.044752,0.000728,0.02106,0.013392,0.010697,0,0.000155,0.116011
0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0.999998,0
0,0,0,0,0.999915,0,0,0,0,0,0,0.000085,0,0,0
0,0.000001,0,0,0,0.0145,0,0,0.000001,0.000011,0.000892,0.000017,0.984577,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.001464,0.000059,0,0,0,0.000003,0,0,0,0.000223,0,0.00003,0.998222,0
0.995317,0,0,0.000002,0.00247,0.000288,0.000046,0,0.00017,0.000001,0,0,0,0,0.001705
0.000016,0,0,0.758306,0.032936,0.000031,0,0.000029,0.018569,0.000024,0,0,0,0.190075,0.000014
0,0.000014,0.013718,0,0.986268,0,0,0,0,0,0,0,0,0,0
0.065462,0,0.000007,0.136549,0.000001,0.000003,0,0,0.115938,0.651765,0.013388,0,0.005572,0.009885,0.00143
0.99999,0,0.00001,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.008361,0,0,0,0,0.991639,0
0.000019,0,0.000003,0.00146,0.003044,0.005123,0.000001,0,0.000529,0.000042,0,0.000172,0.000016,0.010582,0.979009
0.182486,0.000178,0,0.000001,0,0,0.000046,0,0.091456,0.00102,0,0,0.724655,0.000158,0
0,0,0.968125,0.000424,0.003923,0.000041,0,0.016236,0,0.009799,0.000022,0,0.000006,0.000151,0.001272
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.00001,0,0,0,0,0,0.719696,0,0.280227,0,0,0,0.000068,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.016832,0,0.983079,0.000022,0,0,0,0.000067,0,0,0,0,0
0,0.676708,0,0,0,0,0.000001,0.010176,0,0,0.011575,0,0,0.301539,0
0,0.835157,0.000314,0.012174,0,0.000094,0.033588,0.007001,0.000429,0.026076,0,0.067649,0,0.017517,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.005312,0.017201,0.000051,0.000033,0.012254,0,0.027052,0,0.759108,0.00166,0.000148,0,0.17718,0.000001,0
0,0.000001,0,0.233106,0,0.002806,0,0,0,0.764011,0,0.000022,0,0.000054,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.000004,0,0,0,0.781546,0.000306,0,0,0,0,0,0.000001,0.004535,0,0.213607
0.004163,0.032993,0.01244,0.000186,0.043535,0.000003,0.000001,0.582701,0.016053,0,0.000001,0.000001,0,0.298286,0.009637
0,0.000001,0,0,0,0,0,0,0,0,0,0,0.999998,0,0
0,0,0,0,0.000112,0.027292,0,0,0.000002,0.000007,0.000001,0,0,0,0.972585
0,0,0,0,0.000001,0,0,0,0,0,0,0.999998,0,0,0
0,0.000066,0,0,0,0,0,0.829714,0,0,0,0,0,0.17022,0
0,0.076666,0.000053,0.060697,0.029911,0.000015,0.000182,0.059983,0.000067,0.00066,0.663522,0.000898,0,0.045853,0.061492
0,0.196927,0,0.771812,0,0,0,0.000016,0,0,0,0,0.031245,0.000001,0
0.000022,0,0,0.988847,0,0.000302,0,0,0.002001,0.008828,0,0,0,0,0
0,0.000104,0.000002,0,0,0,0,0,0,0,0,0.999895,0,0,0
0,0.000071,0.000005,0.000007,0,0,0.000343,0.000016,0,0,0,0,0.999525,0.000032,0
0.000037,0,0.045992,0.000004,0.460305,0.0351,0.000001,0.004765,0.000026,0.009264,0,0.271678,0,0.000051,0.172779
0.053919,0,0,0.567128,0.000016,0,0.005853,0.000012,0.215257,0.007572,0.000003,0.00001,0.000017,0,0.150213
0.739397,0,0.257546,0,0.000001,0,0.000005,0,0.000001,0.002933,0,0,0.000114,0.000003,0
0.000072,0.016169,0,0,0,0,0.000104,0.000659,0.000001,0.000012,0,0.000001,0,0,0.98298
0,0,0,0.045669,0.000145,0.930739,0,0,0.000009,0.023381,0,0,0.000053,0,0.000003
0,0,0,0.016939,0,0.000001,0,0,0.000009,0,0,0,0.983027,0.000024,0
0.000042,0.001427,0.006329,0,0.397406,0.000155,0.043718,0.000003,0,0.5488,0.000106,0.000004,0.000001,0.000061,0.001947
0,0,0,0.000011,0.000041,0,0,0,0,0,0,0,0,0.999948,0
0,0.000118,0,0,0,0,0,0,0,0,0,0,0,0.999882,0
0.000341,0,0,0,0,0,0,0,0,0,0.999659,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.000007,0,0.476011,0.512907,0,0,0.000817,0,0.001081,0,0,0,0.009176,0
0,0,0,0.00001,0,0,0.554657,0.000003,0,0.17775,0,0.021471,0.246109,0,0
0.000001,0,0,0.000122,0,0,0,0,0.005978,0.993811,0,0,0.000088,0.000001,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.025007,0.003902,0.000689,0,0.000686,0.000054,0,0,0,0,0.000006,0.000011,0,0.969623,0.000023
0.000013,0.000023,0.000342,0.009649,0.000206,0.000918,0,0.965241,0.016947,0.000012,0.000031,0.000007,0.006211,0.000184,0.000217
0,0,0,0,0,0.883559,0.116441,0,0,0,0,0,0,0,0
0,0.000003,0,0,0,0,0,0.001519,0,0,0,0,0,0.000001,0.998477
0.000003,0,0,0.907087,0,0.000001,0,0.000003,0.000083,0.012048,0.000002,0.080152,0.000002,0.000448,0.00017
0,0.013665,0,0,0,0,0,0,0.382007,0.00201,0.014461,0,0,0.383309,0.204548
0,0,0,0,0.000043,0.014256,0,0,0,0,0,0,0.985658,0,0.000043
0,0,0,0,0.981379,0,0,0.018621,0,0,0,0,0,0,0
0,0,0,0.999992,0,0,0,0,0,0.000006,0,0.000002,0,0,0
0,0,0,0.999983,0,0,0,0,0.000016,0,0,0,0,0,0
0.091121,0.009712,0.001247,0.089712,0.004559,0.006404,0.022956,0.074868,0.001579,0.001436,0.000027,0.000188,0.084792,0.610824,0.000577
0.046863,0.156965,0.001092,0,0.083437,0.000049,0,0.000064,0,0.000227,0.694592,0.000049,0,0.016612,0.000051
0.000677,0,0,0.537301,0.000132,0.000028,0,0,0.000002,0.015836,0,0,0,0.000001,0.446024
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.000001,0,0,0.142932,0,0,0,0,0.008969,0.848098,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.000006,0.999954,0,0.000039,0,0
0.000008,0,0,0.002646,0,0,0.000406,0,0.083059,0.913816,0,0.000029,0.000036,0,0
0,0,0,0.000164,0,0,0,0,0.2927,0.132869,0,0.005787,0.000568,0.000052,0.567859
0.000581,0,0,0,0,0,0,0,0,0,0,0,0.999419,0,0
0,0.000062,0.008834,0,0.022758,0.002587,0,0.000041,0,0.000008,0,0.961023,0,0.004682,0.000005
0,0,0,0,0,0,0.986933,0,0,0,0.013065,0,0,0,0
0,0,0,0,0,0.000338,0,0,0,0.000001,0,0.999659,0.000001,0,0
0,0,0,0,0.001443,0,0.000001,0,0.000047,0,0,0.998508,0,0,0
0,0,0,0,0,0,0,0.000005,0,0,0,0,0,0.999994,0
0.002416,0,0,0.000002,0,0,0.089032,0,0.720516,0.178643,0,0,0.009391,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0.000002,0,0,0.000032,0,0,0.999966,0
0,0,0,0.999999,0.000001,0,0,0,0,0,0,0,0,0,0
0,0.000117,0.186936,0,0.094725,0,0,0.000002,0.000031,0,0,0,0,0,0.718188
0,0,0,0,0.000001,0,0,0,0.90625,0.000136,0.005513,0,0.088097,0.000003,0
0,0.00002,0.005145,0,0.159348,0.000415,0,0,0,0.810503,0.000203,0.000011,0,0,0.024355
0.00001,0,0,0.818173,0,0,0.000001,0,0.054143,0.127669,0,0,0.000004,0,0
0.512185,0,0.000002,0.000019,0,0,0,0,0,0.000057,0,0,0.143649,0,0.344088
0,0,0,0.113775,0.885923,0,0,0,0,0,0,0,0,0.000302,0
0.249167,0.000059,0.01794,0.067627,0.001096,0.000228,0,0.000003,0.027503,0.005767,0.001466,0,0.243935,0.385208,0
0.000914,0,0,0.790127,0,0.000026,0.000001,0,0.027203,0.167644,0,0,0.014085,0,0.000001
0.000005,0.999543,0,0,0,0.000001,0,0.000003,0,0,0.000416,0,0.000001,0.00003,0
0,0,0,0,0.793756,0.183869,0.000111,0,0,0,0.000007,0,0.022256,0,0
0,0,0,0,0,0.000002,0,0,0.000588,0.999409,0.000001,0,0,0,0
0.18624,0,0,0.000113,0.000803,0.000003,0.648421,0.000044,0.005156,0.057721,0.074488,0,0.022193,0.000003,0.004814
0,0,0,0,0,0.000002,0,0,0,0.636588,0,0.008315,0.355065,0.000004,0.000026
0,0,0.999999,0,0,0,0,0,0,0,0,0,0.000001,0,0
0,0.879801,0,0,0,0,0.001646,0.000002,0,0,0.118483,0,0,0.000068,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.046737,0,0,0.00017,0,0,0,0.000009,0.000005,0.000108,0,0,0.952971,0,0
0.000167,0,0,0,0,0,0.832036,0,0.072705,0,0.000002,0,0.094976,0.000114,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.000009,0.000624,0,0,0,0,0.000001,0.000003,0,0.000006,0.010157,0,0.000003,0.989196,0.000001
0,0,0,0.999991,0.000009,0,0,0,0,0,0,0,0,0,0
0,0.000001,0.000149,0,0.005461,0.013632,0,0.050735,0.677795,0,0,0.252228,0,0,0
0.000135,0.000024,0.15066,0.000312,0.044831,0.388967,0,0.128633,0.000016,0.001312,0.046359,0.222675,0.00083,0.002629,0.012618
0,0,0,0.000049,0.000003,0.000002,0,0,0.912265,0.087057,0,0,0,0,0.000624
0.051578,0.000002,0.000008,0.000005,0.00118,0,0.000261,0.000001,0.000014,0.000294,0,0.001123,0.006689,0.93785,0.000996
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.000036,0.004128,0.01616,0.000347,0.000034,0.000205,0,0.061713,0,0.000001,0.000014,0.000289,0.000001,0.097747,0.819324
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.000001,0,0.000001,0.890848,0.001587,0.094619,0,0,0.00106,0.008232,0.000004,0,0,0,0.003648
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000009,0.000017,0.41522,0,0.000622,0,0,0.000006,0,0,0.575806,0.001585,0,0.006735,0
0,0.934194,0,0.007756,0.007361,0,0,0.000047,0,0,0.023148,0,0.000001,0.027494,0
0.000001,0,0,0.004806,0.001415,0.005299,0,0,0.001339,0.005565,0.000001,0,0,0.000026,0.981549
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0.77067,0.032622,0,0,0,0,0.192083,0,0.004621,0,0,0.000004
0.619155,0.000003,0,0.000613,0,0.000033,0.276272,0.012235,0,0.000022,0.000099,0.091356,0,0.000212,0
0.001719,0.00711,0.000002,0.198724,0.000011,0.000001,0,0,0.002196,0.790232,0,0.000003,0,0,0.000001
0.000026,0.000742,0,0,0,0.003008,0,0.000106,0,0.000002,0.030842,0,0,0.965273,0
0,0,0,0,0,0,0.967753,0.000001,0,0.000469,0,0,0.031778,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0.999999,0,0,0,0,0.000001,0,0,0,0,0,0
0.00001,0,0,0,0,0,0.053286,0,0.560665,0.309891,0,0,0.076147,0,0
0.003383,0.00066,0.000001,0.003202,0.055935,0,0.000327,0.008987,0.805153,0.007026,0.039049,0.000026,0.076073,0.000175,0.000003
0.020654,0,0.000068,0.075747,0.112792,0.050022,0.000004,0.000014,0.062219,0,0,0.000001,0.678474,0.000001,0.000003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.000021,0,0,0,0,0.83304,0,0,0,0,0,0,0.166939,0,0
0,0,0,0,0.999999,0,0,0,0,0,0,0.000001,0,0,0
0,0.000005,0.999509,0,0,0,0,0.000429,0,0.000001,0,0,0,0.000055,0
0.000081,0.000212,0.000095,0.639498,0.152648,0.000027,0.000003,0.036541,0.001933,0.000343,0,0,0.019466,0.091458,0.057694
0,0,0,0.000011,0,0.998219,0,0,0.000004,0.000003,0,0,0,0.001762,0
0,0,0,0.000793,0,0,0,0.000001,0.0683,0.922511,0,0,0.000023,0.008372,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.029222,0.004053,0.087103,0.000692,0.000062,0.000035,0.000006,0,0.000056,0.038022,0.006855,0.000224,0.000114,0.827485,0.006072
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.000348,0,0,0.004432,0,0,0,0,0.980712,0.014507,0,0,0,0,0
0,0.028055,0,0.000806,0.001341,0.000057,0.766667,0.000004,0,0.000106,0.000001,0.00015,0.000001,0.202811,0
0.000018,0,0,0,0,0,0,0,0,0.972803,0.000007,0,0.000021,0.000001,0.02715
0.000118,0.013251,0.000001,0.024892,0.0005,0.002284,0.000001,0.000294,0.008083,0.00117,0.849252,0.000185,0.000212,0.01873,0.081027
0,0.598987,0.000032,0.000001,0,0.047092,0,0.007896,0,0,0.308787,0.000004,0,0.037155,0.000046
0,0.000061,0,0.000142,0.000005,0,0.000001,0,0.00001,0.959119,0.00001,0,0.000008,0.000749,0.039895
0,0.022526,0,0,0,0,0,0,0.000189,0,0,0,0.977285,0,0
0.000007,0,0,0,0,0,0.000002,0,0.99999,0,0,0,0.000002,0,0
0,0.00048,0,0.811857,0.104326,0,0,0.021943,0,0,0.000001,0,0.000001,0.06139,0.000002
0.02424,0.001617,0.000033,0.091282,0.000005,0.001744,0.074581,0.000013,0.237925,0.554923,0,0.001468,0,0.000429,0.01174
0,0,0,0.010293,0.000011,0,0,0,0.049069,0.259137,0.007395,0,0.000001,0.674095,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0.000002,0.000001,0,0,0,0,0,0.999997,0,0
0,0.000001,0,0,0,0,0,0,0,0,0,0,0.999998,0,0
0,0,0.81305,0,0,0.000001,0,0.18695,0,0,0,0,0,0,0
0,0,0,0.000002,0,0,0,0.999998,0,0,0,0,0,0,0.000001
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.040328,0,0,0.000005,0,0,0,0,0.000082,0,0,0,0.959585,0,0
0,0,0,0,0,0,0,0.999999,0,0,0,0.000001,0,0,0
0.822799,0.000551,0.000016,0.131321,0.044076,0.000889,0,0.000033,0,0,0,0,0,0.000061,0.000255
0.919534,0,0,0,0,0,0,0,0.080421,0.000038,0,0,0.000006,0,0
0.000001,0.000001,0.22971,0,0.770288,0,0,0,0,0,0,0,0,0,0
0.028055,0.000933,0.924618,0.000012,0.03892,0,0.000016,0,0.00003,0.00065,0.000046,0.000903,0,0.000025,0.005791
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999962,0,0,0,0,0,0.000017,0,0.000002,0,0.000001,0,0.000019,0,0
0.302961,0,0,0,0,0,0.696357,0,0.000013,0.000001,0,0,0.000668,0,0
0,0,0,0,0,0,0,0,0.000017,0,0,0,0.999983,0,0
0,0,0.00001,0.888891,0.000003,0.000176,0,0.006837,0,0,0,0.104083,0,0,0
0,0,0,0,0,0.00029,0,0,0,0,0,0,0,0,0.99971
0.000085,0,0.012099,0.097099,0.07721,0.087745,0,0,0.079316,0.052426,0.004011,0.000002,0,0.580321,0.009687
0,0,0,0.999996,0.000001,0,0,0,0.000001,0,0,0,0,0.000001,0
0.000042,0.000012,0.000137,0.000006,0.03032,0.000602,0.00005,0.00001,0.118905,0.06386,0.000054,0.012012,0.014854,0.000333,0.758802
0.573118,0,0,0,0.000001,0,0.324066,0,0.000286,0.005607,0.000003,0,0.096918,0,0.000001
0,0.000002,0,0.000001,0,0,0,0.998869,0,0,0,0,0.000013,0.001115,0
0,0,0,0.99895,0.000022,0,0,0.000002,0,0,0,0,0,0.001022,0.000004
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.270034,0.02239,0.001282,0.387243,0,0.12296,0,0,0,0,0,0.01003,0.185983,0,0.000077
0.076656,0.000036,0.752728,0.000001,0.116195,0.000002,0,0.0001,0,0.000278,0.000005,0.013685,0,0.000047,0.04027
0,0,0,0,0.000012,0.000004,0,0,0.999983,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.000117,0,0.000001,0.000042,0.000168,0.00003,0,0,0.000015,0.999401,0.000007,0.000003,0,0,0.000215
0.002371,0,0,0,0,0,0.049148,0,0.021154,0.000052,0,0,0.927274,0,0
0,0,0,0.011406,0,0.753266,0,0,0,0,0,0,0.235327,0,0
0.864207,0,0,0,0,0,0.02075,0,0.115035,0,0,0,0.000009,0,0
0,0.000348,0.036654,0,0.956089,0,0,0,0,0.000018,0,0.000155,0,0,0.006737
0,0,0.999864,0,0,0.000136,0,0,0,0,0,0,0,0,0
0,0.005669,0,0,0,0.001787,0,0.000029,0,0.010261,0.982238,0,0,0,0.000015
0,0.000632,0.35184,0.000752,0.001319,0.001905,0.596904,0.01159,0.000496,0.000027,0.022986,0.000011,0.000015,0.003444,0.00808
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.000021,0.000492,0.000923,0.000002,0.000274,0,0,0.869241,0.000001,0.004831,0.04333,0.000011,0,0.000125,0.080749
0.000834,0,0.461583,0.000067,0.000004,0.225702,0,0,0.141656,0.027925,0,0,0.000325,0,0.141905
0.000018,0,0.314567,0,0.000831,0,0,0,0.000006,0,0.000006,0.000002,0,0,0.684568
0,0.002281,0.000198,0.000958,0.062486,0.00003,0.416528,0.000004,0.000001,0.000048,0.387357,0.000363,0,0.030299,0.099447
0.000474,0.000001,0,0,0.000003,0.023993,0,0,0.575297,0.353076,0.000009,0.000001,0.008847,0,0.038299
0.000002,0,0,0,0,0,0.981222,0,0.018775,0,0,0,0,0,0
0,0.000002,0,0,0,0.000079,0,0.000003,0,0.000085,0.999827,0,0,0,0.000004
0.000195,0.000016,0.000069,0.013534,0.004066,0.005582,0.000034,0.030364,0.000094,0.286978,0,0.003797,0.000003,0.648999,0.006267
0.00414,0,0.000002,0.000011,0.086813,0,0,0,0,0.00004,0,0.000144,0,0.904552,0.004297
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.000018,0.009933,0.008722,0.043722,0.185589,0.061737,0.057814,0,0.064967,0.038899,0,0.015938,0.000008,0.122703,0.38995
0,0,0,0,0,0,0.98146,0,0.000363,0,0,0,0.018176,0,0
0,0,0.189865,0.001285,0.492192,0.177919,0,0,0.001131,0.098444,0,0,0,0.000008,0.039157
0.666171,0.000013,0,0,0.052151,0.237419,0,0,0,0.000006,0.000007,0.039279,0.004954,0.000001,0
0.000006,0.000012,0.000001,0.015389,0.34461,0.002184,0.000156,0.000065,0.00248,0,0,0.01457,0,0.597271,0.023255
0.004956,0,0.000001,0.817416,0.000004,0,0,0.000071,0.000466,0.176625,0,0,0,0.000106,0.000355
0.981751,0,0,0.017888,0,0,0,0.000359,0,0,0,0.000001,0,0,0.000001
0,0,0,0.017419,0.00013,0,0,0,0,0,0,0,0,0.98245,0
0.022115,0.551018,0.323458,0.003818,0.031233,0,0.000196,0.000056,0.001355,0.051904,0.000411,0.000203,0,0.007493,0.00674
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000006,0.01574,0.04423,0.000029,0.169533,0.269451,0,0.003616,0.000165,0.005368,0.03246,0.232183,0.000004,0.016231,0.210983
0.000001,0,0,0,0,0.999804,0,0,0,0.000001,0.000193,0,0,0,0
0.000017,0,0,0,0,0.837882,0,0,0,0,0,0,0.162101,0,0
0.763523,0.00001,0.000005,0.232416,0.000003,0.000053,0,0.003909,0,0.000063,0,0.000017,0.000002,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.000281,0,0.000017,0.008889,0.000468,0.000053,0,0,0.000002,0.000013,0.000001,0,0.990254,0.000021,0
0.000001,0.000025,0.023897,0.00305,0.045027,0,0.035634,0,0.549618,0.212362,0,0,0.130084,0.000303,0
0.000011,0.000001,0.000013,0,0.000009,0,0,0,0,0,0,0.999966,0,0,0
0,0.999999,0,0,0.000001,0,0,0,0,0,0,0,0,0,0
0,0,0,0.000033,0,0,0,0,0,0,0.000001,0,0,0,0.999966
0,0.00443,0.000056,0.000001,0.003604,0.001665,0,0.005574,0,0.000022,0.004469,0.384073,0.594206,0.000207,0.001693
0,0,0,0,0,0,0,0.999315,0,0,0,0.000685,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.000005,0,0.997649,0.000002,0.000149,0.000119,0,0,0.000912,0.000038,0,0,0,0,0.001126
0.000028,0,0,0.000003,0.009429,0.025826,0,0,0.963567,0,0,0,0,0,0.001147
0.077263,0.046825,0.015682,0.013402,0.016419,0.015852,0.008232,0.00014,0.005304,0.019466,0.009091,0.00895,0.754931,0.005991,0.002453
0.005771,0.000433,0.001226,0.770322,0.014631,0.020592,0.000126,0.001172,0.08256,0.001252,0.003902,0.0548,0.000048,0.027056,0.016108
0.000505,0.000038,0.000058,0.00025,0.06737,0.036661,0.000597,0.011539,0.000002,0.000019,0.842352,0.039294,0.00016,0.001117,0.000037
0.076737,0.001727,0.002305,0.002384,0.014135,0.000001,0.091164,0.001108,0.686482,0.040421,0.000288,0.020578,0.030429,0.004081,0.003481
